Filename,Frame,ID,X,Y,Width,Height,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20,Keypoint_21,Keypoint_22,Keypoint_23,Keypoint_24,Keypoint_25,Keypoint_26,Keypoint_27,Keypoint_28,Keypoint_29,Keypoint_30,Keypoint_31,Keypoint_32,Keypoint_33
uploaded_video.mp4,20,2,0.4649259150028229,0.47108060121536255,0.08724842220544815,0.40510135889053345,0.0,0.0,0.0,0.0,0.0,0.0,0.45127278566360474,0.3124971389770508,0.0,0.0,0.44420820474624634,0.36191526055336,0.49310994148254395,0.3577067255973816,0.4305416941642761,0.42439526319503784,0.5017197132110596,0.41333839297294617,0.4286423325538635,0.4780382215976715,0.4948367178440094,0.4409242570400238,0.4500255584716797,0.47504791617393494,0.48369723558425903,0.4720954895019531,0.4484136998653412,0.5543136596679688,0.47972002625465393,0.5474628806114197,0.4528564512729645,0.6353211998939514,0.48345890641212463,0.623051106929779
uploaded_video.mp4,21,2,0.4754548966884613,0.46333950757980347,0.08350606262683868,0.39414259791374207,0.4576561450958252,0.3089381158351898,0.46045249700546265,0.30222272872924805,0.0,0.0,0.46880120038986206,0.30890682339668274,0.0,0.0,0.4644758701324463,0.3575243055820465,0.5043377876281738,0.3455635607242584,0.4482266306877136,0.42416876554489136,0.5099959969520569,0.40259042382240295,0.4397912621498108,0.47370752692222595,0.4940408170223236,0.4474904239177704,0.4713049530982971,0.46303048729896545,0.4982852041721344,0.4572785496711731,0.4598144590854645,0.5453280806541443,0.4882029891014099,0.5391136407852173,0.4654494822025299,0.6308796405792236,0.48934096097946167,0.6198239922523499
uploaded_video.mp4,22,2,0.4780177175998688,0.46261951327323914,0.07814040035009384,0.3938767611980438,0.45142802596092224,0.3131482005119324,0.45464596152305603,0.3063410520553589,0.0,0.0,0.46626168489456177,0.3095884621143341,0.0,0.0,0.470084011554718,0.35580676794052124,0.48834624886512756,0.3452361822128296,0.462091863155365,0.4286593794822693,0.4785804748535156,0.3995477259159088,0.4465159475803375,0.48179399967193604,0.43890517950057983,0.42078685760498047,0.47332867980003357,0.4632713198661804,0.4880697727203369,0.45769938826560974,0.46194028854370117,0.5457774996757507,0.48370426893234253,0.53871750831604,0.4640561640262604,0.6364095211029053,0.48588648438453674,0.6221781373023987
uploaded_video.mp4,23,2,0.4622337222099304,0.465631902217865,0.0900808796286583,0.4000013470649719,0.44283246994018555,0.31711626052856445,0.4474817216396332,0.310339093208313,0.0,0.0,0.46120381355285645,0.3136497437953949,0.0,0.0,0.4688529074192047,0.36045125126838684,0.4674009680747986,0.3558623492717743,0.4673503339290619,0.43647801876068115,0.4551231265068054,0.40972787141799927,0.45626816153526306,0.5006803870201111,0.41673898696899414,0.4154719412326813,0.4667213559150696,0.4719536006450653,0.4693838655948639,0.4687826931476593,0.4542742669582367,0.5491096377372742,0.4699913561344147,0.5440624356269836,0.45576411485671997,0.6400851011276245,0.47964805364608765,0.6270944476127625
uploaded_video.mp4,24,2,0.459573358297348,0.4684125483036041,0.07733149826526642,0.3997785449028015,0.4287923276424408,0.3261844217777252,0.433440625667572,0.318023145198822,0.0,0.0,0.44814667105674744,0.3216576874256134,0.0,0.0,0.456697553396225,0.377602756023407,0.4574587941169739,0.3661591112613678,0.4592280387878418,0.4569631814956665,0.4485447406768799,0.41696542501449585,0.44710642099380493,0.5204402804374695,0.41592544317245483,0.4278916120529175,0.4521026611328125,0.4912051260471344,0.4553968906402588,0.48535826802253723,0.4461885988712311,0.5664422512054443,0.4564662575721741,0.5602601170539856,0.45682525634765625,0.6433832049369812,0.4670371413230896,0.6310563683509827
uploaded_video.mp4,25,2,0.4430018365383148,0.4710901975631714,0.08354358375072479,0.39732640981674194,0.41659921407699585,0.32957011461257935,0.42149075865745544,0.321676641702652,0.0,0.0,0.43750208616256714,0.32401466369628906,0.0,0.0,0.4498598575592041,0.37565818428993225,0.4312608242034912,0.3682717978954315,0.45710286498069763,0.45780184864997864,0.42289209365844727,0.42030948400497437,0.44720524549484253,0.5257225036621094,0.4057250916957855,0.41982606053352356,0.4417308270931244,0.4947076141834259,0.4309532046318054,0.4908287823200226,0.43962305784225464,0.5698026418685913,0.42969831824302673,0.5681373476982117,0.443024218082428,0.6486378908157349,0.43111568689346313,0.6408063173294067
uploaded_video.mp4,26,2,0.4265122413635254,0.4863203167915344,0.09160730987787247,0.4192003905773163,0.38975584506988525,0.3366398513317108,0.3947385251522064,0.3297131359577179,0.0,0.0,0.4120211601257324,0.3323788046836853,0.0,0.0,0.4286497235298157,0.3820987939834595,0.41262659430503845,0.3726196885108948,0.43195635080337524,0.4706134796142578,0.4003109037876129,0.4281315207481384,0.4115791916847229,0.5309751629829407,0.3789416551589966,0.4486485719680786,0.4293549060821533,0.5006489157676697,0.4199477732181549,0.4967884123325348,0.4233483374118805,0.5768616795539856,0.41413450241088867,0.5771733522415161,0.4355916976928711,0.6582262516021729,0.4191874563694,0.6564863920211792
uploaded_video.mp4,27,2,0.41140279173851013,0.49323001503944397,0.10071702301502228,0.424448698759079,0.3613417148590088,0.34181004762649536,0.36435288190841675,0.33207809925079346,0.0,0.0,0.3797769844532013,0.331056147813797,0.0,0.0,0.39895740151405334,0.3891277313232422,0.3834608197212219,0.3807101249694824,0.40467768907546997,0.4762725234031677,0.3673454523086548,0.4434543550014496,0.3882976472377777,0.5407333374023438,0.3365526795387268,0.4535144865512848,0.397134393453598,0.521508514881134,0.39348316192626953,0.5156996250152588,0.3870137333869934,0.6028485894203186,0.40418028831481934,0.5874034762382507,0.40248221158981323,0.6814212799072266,0.42952460050582886,0.6507704257965088
uploaded_video.mp4,28,2,0.38325655460357666,0.5139240026473999,0.10038437694311142,0.4625193476676941,0.3393717408180237,0.34592071175575256,0.34114107489585876,0.33658960461616516,0.0,0.0,0.3563632667064667,0.33772364258766174,0.0,0.0,0.3819805681705475,0.39574134349823,0.36584925651550293,0.3878525197505951,0.39493101835250854,0.4795045852661133,0.3500141501426697,0.4470415711402893,0.3864114582538605,0.5552070736885071,0.3287230134010315,0.4510968029499054,0.3789364993572235,0.5379334092140198,0.37423354387283325,0.531443178653717,0.3725878894329071,0.6261937022209167,0.3850035071372986,0.6104980111122131,0.3799418807029724,0.7192764282226562,0.39571550488471985,0.6880241632461548
uploaded_video.mp4,29,2,0.3642033040523529,0.5294216871261597,0.10830650478601456,0.4817472994327545,0.31622016429901123,0.35319215059280396,0.3179413378238678,0.34528931975364685,0.0,0.0,0.330779105424881,0.34906795620918274,0.0,0.0,0.35384291410446167,0.4081507921218872,0.3476591110229492,0.39507949352264404,0.36298418045043945,0.4999491572380066,0.3362523019313812,0.4626978039741516,0.3577635884284973,0.5710951089859009,0.3119046092033386,0.4755040407180786,0.35401323437690735,0.549946665763855,0.3575648367404938,0.540181040763855,0.3400508463382721,0.6358042359352112,0.37073078751564026,0.5999916195869446,0.3416295349597931,0.7413837313652039,0.38978803157806396,0.674042284488678
uploaded_video.mp4,30,2,0.34307876229286194,0.5356625914573669,0.11526801437139511,0.4894477128982544,0.2851907014846802,0.3611127436161041,0.288038432598114,0.3502674400806427,0.0,0.0,0.30771422386169434,0.35009172558784485,0.0,0.0,0.3318280577659607,0.41952043771743774,0.32263365387916565,0.39971402287483215,0.33755049109458923,0.5230337977409363,0.3117261528968811,0.46336448192596436,0.3175048828125,0.5925320982933044,0.0,0.0,0.3335617184638977,0.5585728883743286,0.3333539366722107,0.5471487641334534,0.3244174122810364,0.6413280367851257,0.34250712394714355,0.6196607947349548,0.3488943576812744,0.7305836081504822,0.3699946105480194,0.6946662664413452
uploaded_video.mp4,31,2,0.317883163690567,0.5421239137649536,0.11215994507074356,0.5005375146865845,0.2709764838218689,0.3696832060813904,0.2777378261089325,0.3587662875652313,0.2681753933429718,0.35952556133270264,0.30082112550735474,0.35621026158332825,0.0,0.0,0.3220212161540985,0.4189993739128113,0.2917025685310364,0.40991103649139404,0.3366695046424866,0.5202506184577942,0.291640967130661,0.47186025977134705,0.3291666805744171,0.5935356616973877,0.2763236165046692,0.4767473042011261,0.31867048144340515,0.5670996308326721,0.29916587471961975,0.5622947216033936,0.32429468631744385,0.6581147313117981,0.3009500503540039,0.6541398167610168,0.33294665813446045,0.7473611831665039,0.30221056938171387,0.7377687096595764
uploaded_video.mp4,32,2,0.2937353253364563,0.5565015077590942,0.12696807086467743,0.518164336681366,0.24161367118358612,0.3760251998901367,0.2496214658021927,0.36467286944389343,0.23618097603321075,0.3663262128829956,0.27099737524986267,0.3611081540584564,0.0,0.0,0.29374727606773376,0.4188646376132965,0.24653926491737366,0.4233579933643341,0.3237782120704651,0.50888592004776,0.2508745789527893,0.4866402745246887,0.33149757981300354,0.578761875629425,0.2381334751844406,0.4813510477542877,0.2990690767765045,0.5738458037376404,0.2678765058517456,0.5775316953659058,0.3169539272785187,0.6714035272598267,0.2751085162162781,0.6821454167366028,0.3311179280281067,0.7528948187828064,0.2827340364456177,0.7646932601928711
uploaded_video.mp4,33,2,0.26596754789352417,0.5622015595436096,0.13052622973918915,0.5251732468605042,0.21447515487670898,0.3859246075153351,0.22200706601142883,0.3728421926498413,0.20692220330238342,0.377604216337204,0.24322016537189484,0.3648967444896698,0.0,0.0,0.2732912600040436,0.4189292788505554,0.21125945448875427,0.43377578258514404,0.30170655250549316,0.5083997249603271,0.21069511771202087,0.49726060032844543,0.3075241148471832,0.5791409611701965,0.2084679901599884,0.49481645226478577,0.27851518988609314,0.5772907733917236,0.2397688329219818,0.5863061547279358,0.29329484701156616,0.6794872283935547,0.26097097992897034,0.69327312707901,0.30346712470054626,0.7582913637161255,0.2749446630477905,0.7679622173309326
uploaded_video.mp4,34,2,0.25168657302856445,0.5818471312522888,0.14390280842781067,0.5460859537124634,0.2161807119846344,0.4017721116542816,0.22314779460430145,0.3894631564617157,0.20883557200431824,0.39305034279823303,0.24246355891227722,0.3774965703487396,0.0,0.0,0.27315905690193176,0.4245559573173523,0.2016771286725998,0.4379381835460663,0.29650136828422546,0.5059775114059448,0.18813082575798035,0.510727047920227,0.3093414902687073,0.5735064744949341,0.20488926768302917,0.5128147006034851,0.27849340438842773,0.5857861638069153,0.23506610095500946,0.592983067035675,0.28289783000946045,0.6987050175666809,0.25378847122192383,0.6999972462654114,0.287737101316452,0.8064632415771484,0.2757136821746826,0.7952880859375
uploaded_video.mp4,35,2,0.24681930243968964,0.5930820107460022,0.14897334575653076,0.5561596155166626,0.25726211071014404,0.39697787165641785,0.26142796874046326,0.3839297890663147,0.2457033097743988,0.388025164604187,0.26821276545524597,0.38094040751457214,0.22388307750225067,0.39035284519195557,0.2880403399467468,0.4398019015789032,0.2050737887620926,0.45131978392601013,0.3068850636482239,0.5297864079475403,0.19127705693244934,0.5285351276397705,0.31220537424087524,0.6090653538703918,0.2239547222852707,0.5265556573867798,0.29028087854385376,0.5960119962692261,0.23870062828063965,0.6043462157249451,0.2905910015106201,0.7052090764045715,0.25076186656951904,0.7105861902236938,0.2845959961414337,0.8095566034317017,0.26549702882766724,0.7997645735740662
uploaded_video.mp4,36,2,0.24622492492198944,0.6214039921760559,0.15683233737945557,0.6028355956077576,0.2736847996711731,0.4035802185535431,0.2769981026649475,0.388949453830719,0.2620996832847595,0.3939283788204193,0.0,0.0,0.23418831825256348,0.3943599760532379,0.28529611229896545,0.4436168968677521,0.20807290077209473,0.46200868487358093,0.3069511950016022,0.534136176109314,0.18633370101451874,0.5517112612724304,0.31662899255752563,0.6036733984947205,0.24279344081878662,0.5405444502830505,0.2962650656700134,0.614214301109314,0.24714942276477814,0.6332859396934509,0.3003951907157898,0.7198731899261475,0.25692862272262573,0.7687598466873169,0.28374186158180237,0.8221938014030457,0.25767117738723755,0.8803300261497498
uploaded_video.mp4,37,2,0.24310120940208435,0.6380400061607361,0.15833233296871185,0.6153866648674011,0.2768218219280243,0.41781100630760193,0.27963823080062866,0.40247148275375366,0.2654535174369812,0.4095495343208313,0.0,0.0,0.23477885127067566,0.41720151901245117,0.27519097924232483,0.4607524573802948,0.20798492431640625,0.49838897585868835,0.2939240634441376,0.5401816964149475,0.18977276980876923,0.5950682163238525,0.3168860077857971,0.5896348357200623,0.2559680938720703,0.5701144933700562,0.2908363342285156,0.6400391459465027,0.24815651774406433,0.6694360971450806,0.2976824641227722,0.7387000322341919,0.2644774317741394,0.8047347664833069,0.28936296701431274,0.8329675793647766,0.2720460295677185,0.9098950624465942
uploaded_video.mp4,38,2,0.24524176120758057,0.6465688943862915,0.1524488925933838,0.6146714687347412,0.2859225869178772,0.4259147644042969,0.0,0.0,0.2787543535232544,0.416634202003479,0.0,0.0,0.25135964155197144,0.4271257519721985,0.26292693614959717,0.46831902861595154,0.22175125777721405,0.5173986554145813,0.29069530963897705,0.5069698095321655,0.21247375011444092,0.6325057148933411,0.33124375343322754,0.4580906629562378,0.27014270424842834,0.5973057150840759,0.2830544114112854,0.662455141544342,0.255993515253067,0.6913281679153442,0.28870585560798645,0.7600418329238892,0.27050045132637024,0.8140774965286255,0.2871032655239105,0.8521292805671692,0.26940450072288513,0.9184849262237549
uploaded_video.mp4,39,2,0.25693100690841675,0.6461385488510132,0.16181756556034088,0.6191482543945312,0.29773426055908203,0.41334354877471924,0.0,0.0,0.29778164625167847,0.4027765393257141,0.0,0.0,0.2797570824623108,0.4143279492855072,0.2449304312467575,0.4536971151828766,0.2516540288925171,0.5054689645767212,0.2872356176376343,0.4967613220214844,0.2524738907814026,0.6161995530128479,0.35129159688949585,0.45352044701576233,0.3049837648868561,0.5722078680992126,0.26461783051490784,0.6467660069465637,0.26706036925315857,0.6762094497680664,0.29603642225265503,0.7337608337402344,0.2862214744091034,0.7903040647506714,0.3088718354701996,0.8347041010856628,0.27032363414764404,0.9096959829330444
uploaded_video.mp4,40,2,0.2781679034233093,0.640418291091919,0.15934769809246063,0.6259474158287048,0.31138965487480164,0.3940495252609253,0.0,0.0,0.31055694818496704,0.38528740406036377,0.0,0.0,0.29470133781433105,0.4009082019329071,0.26430460810661316,0.4317394196987152,0.2796970307826996,0.49356403946876526,0.30276286602020264,0.4534187614917755,0.29192501306533813,0.5882850289344788,0.370041161775589,0.4160664677619934,0.32735127210617065,0.5344489812850952,0.2855664789676666,0.6196903586387634,0.2916172742843628,0.6520271897315979,0.32680758833885193,0.7201834321022034,0.30219966173171997,0.7846283316612244,0.3274634778499603,0.8168457746505737,0.2739928066730499,0.90859454870224
uploaded_video.mp4,41,2,0.29712414741516113,0.611078679561615,0.1419498175382614,0.5906798243522644,0.3276449143886566,0.3820100724697113,0.0,0.0,0.32659071683883667,0.37069791555404663,0.0,0.0,0.31076210737228394,0.37834012508392334,0.2684290409088135,0.4345981776714325,0.30601438879966736,0.4536805748939514,0.28354862332344055,0.5118504166603088,0.32159778475761414,0.5442219972610474,0.0,0.0,0.3472473919391632,0.5095965266227722,0.29480475187301636,0.6017595529556274,0.3221505284309387,0.6118167638778687,0.32005757093429565,0.7098156213760376,0.3449838161468506,0.7155895233154297,0.3194282650947571,0.820599377155304,0.33109498023986816,0.8267599940299988
uploaded_video.mp4,42,2,0.3281233012676239,0.5839751958847046,0.14766621589660645,0.5513794422149658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3477085828781128,0.3697080612182617,0.2898126244544983,0.4325542151927948,0.34125861525535583,0.4460189938545227,0.29502394795417786,0.5130930542945862,0.34669211506843567,0.5397968292236328,0.0,0.0,0.36735326051712036,0.505911111831665,0.306056946516037,0.5963698029518127,0.34496837854385376,0.6001816391944885,0.3204217553138733,0.6971607804298401,0.37203413248062134,0.6749632954597473,0.32861462235450745,0.7981690168380737,0.3928663432598114,0.7579641938209534
uploaded_video.mp4,43,2,0.35615792870521545,0.5682085752487183,0.12328831851482391,0.5307023525238037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3907475769519806,0.36299607157707214,0.33472567796707153,0.41579553484916687,0.38566702604293823,0.4327050447463989,0.3472934067249298,0.4863196909427643,0.39249560236930847,0.5233393907546997,0.0,0.0,0.40773090720176697,0.4837026000022888,0.3420723080635071,0.5707648992538452,0.3812805116176605,0.57537442445755,0.3507184684276581,0.6697817444801331,0.39966410398483276,0.6585351824760437,0.34621089696884155,0.7731459736824036,0.40278029441833496,0.7521763443946838
uploaded_video.mp4,44,2,0.3828310966491699,0.5442863702774048,0.09980585426092148,0.4981057345867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4161366820335388,0.3527015745639801,0.359663188457489,0.3973747789859772,0.41324248909950256,0.41954749822616577,0.0,0.0,0.421968936920166,0.5003597140312195,0.0,0.0,0.4303613305091858,0.47194334864616394,0.36524057388305664,0.5427204370498657,0.40040403604507446,0.5506567358970642,0.3799377977848053,0.6363813877105713,0.4065614342689514,0.6446471810340881,0.3785085678100586,0.7251299619674683,0.40062016248703003,0.7398048639297485
uploaded_video.mp4,45,2,0.4021588861942291,0.5339824557304382,0.09421892464160919,0.48897191882133484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4317459166049957,0.3500458896160126,0.3775941729545593,0.3993771970272064,0.43063321709632874,0.41448917984962463,0.0,0.0,0.43440064787864685,0.493796169757843,0.0,0.0,0.44082608819007874,0.47633764147758484,0.3815116286277771,0.5432373881340027,0.4158104956150055,0.5489867925643921,0.40651026368141174,0.6330298781394958,0.4187959134578705,0.6362108588218689,0.41781529784202576,0.7215867638587952,0.412883996963501,0.7283021211624146
uploaded_video.mp4,46,2,0.42337822914123535,0.5192598104476929,0.08816325664520264,0.46906599402427673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440080463886261,0.3395167589187622,0.39730554819107056,0.3944082260131836,0.44220787286758423,0.4033084511756897,0.0,0.0,0.4498482644557953,0.47730180621147156,0.0,0.0,0.4517645835876465,0.46192440390586853,0.408674955368042,0.5265734195709229,0.4390309453010559,0.5312728881835938,0.43402785062789917,0.6092249751091003,0.4482254087924957,0.6149846315383911,0.42824602127075195,0.6922638416290283,0.42961668968200684,0.7051818370819092
uploaded_video.mp4,47,2,0.44004878401756287,0.5041075944900513,0.09307551383972168,0.44785255193710327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4521058201789856,0.33260393142700195,0.4079132080078125,0.3900336027145386,0.4627050757408142,0.3907485604286194,0.40066051483154297,0.4618719518184662,0.47527456283569336,0.4569226801395416,0.4207059442996979,0.47477930784225464,0.4666179120540619,0.45291629433631897,0.41985028982162476,0.5172238349914551,0.45775967836380005,0.5166947245597839,0.43342190980911255,0.6042420864105225,0.4674507975578308,0.5964112877845764,0.441000759601593,0.6860430836677551,0.48048871755599976,0.6809393763542175
uploaded_video.mp4,48,2,0.4581252932548523,0.4961194097995758,0.10325479507446289,0.44061920046806335,0.0,0.0,0.0,0.0,0.0,0.0,0.4472430348396301,0.3235011100769043,0.0,0.0,0.43973907828330994,0.3825112283229828,0.4947105944156647,0.3717179000377655,0.4235652983188629,0.4521743059158325,0.5088043212890625,0.4212086498737335,0.41444700956344604,0.5046588778495789,0.5013389587402344,0.4345472753047943,0.44807514548301697,0.5066600441932678,0.4863654673099518,0.5010810494422913,0.4456654489040375,0.5953894853591919,0.4857541620731354,0.5836660265922546,0.4483085572719574,0.680881679058075,0.4887654781341553,0.6618919372558594
uploaded_video.mp4,49,2,0.4758170247077942,0.48502621054649353,0.0967426747083664,0.4270278215408325,0.46026119589805603,0.3196515142917633,0.4617881774902344,0.3110445737838745,0.0,0.0,0.4696231782436371,0.31610921025276184,0.0,0.0,0.46721601486206055,0.37201881408691406,0.509647011756897,0.3633761405944824,0.4498876631259918,0.44186365604400635,0.5171409249305725,0.43068429827690125,0.4435054361820221,0.4973718822002411,0.5068065524101257,0.47848421335220337,0.4706425666809082,0.48677119612693787,0.500426709651947,0.48172301054000854,0.4586860239505768,0.5704962611198425,0.4913071095943451,0.5641986727714539,0.46477532386779785,0.6584765911102295,0.4919195771217346,0.6474931240081787
